,start,end
incipient,2003-05-22 08:00:00,2003-05-22 13:00:00
intensification,2003-05-22 14:00:00,2003-05-24 03:00:00
mature,2003-05-24 04:00:00,2003-05-24 22:00:00
decay,2003-05-24 23:00:00,2003-05-28 11:00:00
