,start,end
incipient,2017-12-07 13:00:00,2017-12-08 05:00:00
intensification,2017-12-08 06:00:00,2017-12-09 20:00:00
mature,2017-12-09 21:00:00,2017-12-10 08:00:00
decay,2017-12-10 09:00:00,2017-12-11 15:00:00
