,start,end
incipient,2011-06-16 22:00:00,2011-06-17 04:00:00
decay,2011-06-17 05:00:00,2011-06-18 08:00:00
intensification,2011-06-18 09:00:00,2011-06-18 23:00:00
mature,2011-06-19 00:00:00,2011-06-19 08:00:00
decay 2,2011-06-19 09:00:00,2011-06-21 05:00:00
