,start,end
incipient,2007-08-14 13:00:00,2007-08-14 18:00:00
intensification,2007-08-14 19:00:00,2007-08-16 13:00:00
mature,2007-08-16 14:00:00,2007-08-17 01:00:00
decay,2007-08-17 02:00:00,2007-08-18 17:00:00
