,start,end
incipient,1993-12-14 23:00:00,1993-12-15 23:00:00
intensification,1993-12-16 00:00:00,1993-12-18 17:00:00
mature,1993-12-18 18:00:00,1993-12-19 14:00:00
decay,1993-12-19 15:00:00,1993-12-21 18:00:00
