,start,end
incipient,1986-06-13 06:00:00,1986-06-13 07:00:00
decay,1986-06-13 08:00:00,1986-06-13 13:00:00
intensification,1986-06-13 14:00:00,1986-06-13 23:00:00
mature,1986-06-14 00:00:00,1986-06-14 02:00:00
decay 2,1986-06-14 03:00:00,1986-06-14 11:00:00
