,start,end
incipient,1996-10-05 07:00:00,1996-10-05 07:00:00
decay,1996-10-05 08:00:00,1996-10-05 11:00:00
intensification,1996-10-05 12:00:00,1996-10-06 08:00:00
mature,1996-10-06 09:00:00,1996-10-06 13:00:00
decay 2,1996-10-06 14:00:00,1996-10-06 21:00:00
