,start,end
decay,1987-07-01 04:00:00,1987-07-01 19:00:00
intensification,1987-07-01 20:00:00,1987-07-05 22:00:00
mature,1987-07-05 23:00:00,1987-07-06 16:00:00
decay 2,1987-07-06 17:00:00,1987-07-07 15:00:00
