,start,end
incipient,2016-03-08 02:00:00,2016-03-08 03:00:00
intensification,2016-03-08 04:00:00,2016-03-08 15:00:00
mature,2016-03-08 16:00:00,2016-03-08 18:00:00
decay,2016-03-08 19:00:00,2016-03-09 01:00:00
residual,2016-03-09 02:00:00,2016-03-09 14:00:00
