,start,end
incipient,1982-05-29 10:00:00,1982-05-29 23:00:00
intensification,1982-05-30 00:00:00,1982-06-01 12:00:00
mature,1982-06-01 13:00:00,1982-06-02 04:00:00
decay,1982-06-02 05:00:00,1982-06-03 22:00:00
