,start,end
incipient,1986-11-24 09:00:00,1986-11-25 01:00:00
intensification,1986-11-25 02:00:00,1986-11-26 11:00:00
mature,1986-11-26 12:00:00,1986-11-26 17:00:00
decay,1986-11-26 18:00:00,1986-11-27 12:00:00
