,start,end
incipient,2010-12-10 21:00:00,2010-12-11 07:00:00
intensification,2010-12-11 08:00:00,2010-12-13 17:00:00
mature,2010-12-13 18:00:00,2010-12-14 07:00:00
decay,2010-12-14 08:00:00,2010-12-15 11:00:00
intensification 2,2010-12-15 12:00:00,2010-12-17 05:00:00
mature 2,2010-12-17 06:00:00,2010-12-17 17:00:00
decay 2,2010-12-17 18:00:00,2010-12-19 05:00:00
