,start,end
incipient,2007-07-03 14:00:00,2007-07-03 21:00:00
intensification,2007-07-03 22:00:00,2007-07-04 13:00:00
mature,2007-07-04 14:00:00,2007-07-04 19:00:00
decay,2007-07-04 20:00:00,2007-07-05 09:00:00
