,start,end
incipient,2016-10-04 04:00:00,2016-10-04 22:00:00
intensification,2016-10-04 23:00:00,2016-10-10 00:00:00
mature,2016-10-10 01:00:00,2016-10-11 05:00:00
decay,2016-10-11 06:00:00,2016-10-14 14:00:00
