,start,end
incipient,2001-08-20 00:00:00,2001-08-20 00:00:00
decay,2001-08-20 01:00:00,2001-08-21 18:00:00
intensification,2001-08-21 19:00:00,2001-08-24 03:00:00
mature,2001-08-24 04:00:00,2001-08-24 21:00:00
decay 2,2001-08-24 22:00:00,2001-08-27 12:00:00
