,start,end
incipient,2002-05-01 09:00:00,2002-05-01 12:00:00
intensification,2002-05-01 13:00:00,2002-05-01 23:00:00
mature,2002-05-02 00:00:00,2002-05-02 04:00:00
decay,2002-05-02 05:00:00,2002-05-03 00:00:00
