,start,end
incipient,1993-03-17 17:00:00,1993-03-18 03:00:00
intensification,1993-03-18 04:00:00,1993-03-19 03:00:00
mature,1993-03-19 04:00:00,1993-03-19 12:00:00
decay,1993-03-19 13:00:00,1993-03-20 09:00:00
