,start,end
intensification,2011-06-16 10:00:00,2011-06-16 16:00:00
decay,2011-06-16 17:00:00,2011-06-17 00:00:00
intensification 2,2011-06-17 12:00:00,2011-06-17 17:00:00
decay 2,2011-06-17 07:00:00,2011-06-17 11:00:00
