,start,end
incipient,1992-08-09 05:00:00,1992-08-09 06:00:00
intensification,1992-08-09 07:00:00,1992-08-09 20:00:00
mature,1992-08-09 21:00:00,1992-08-10 00:00:00
decay,1992-08-10 01:00:00,1992-08-10 13:00:00
