,start,end
incipient,1988-07-17 00:00:00,1988-07-17 12:00:00
intensification,1988-07-17 13:00:00,1988-07-19 16:00:00
mature,1988-07-19 17:00:00,1988-07-20 06:00:00
decay,1988-07-20 07:00:00,1988-07-21 15:00:00
