,start,end
incipient,2002-06-09 08:00:00,2002-06-09 14:00:00
intensification,2002-06-09 15:00:00,2002-06-10 20:00:00
mature,2002-06-10 21:00:00,2002-06-11 11:00:00
decay,2002-06-11 12:00:00,2002-06-14 09:00:00
