,start,end
incipient,1990-05-01 00:00:00,1990-05-01 17:00:00
intensification,1990-05-01 18:00:00,1990-05-03 10:00:00
mature,1990-05-03 11:00:00,1990-05-03 22:00:00
decay,1990-05-03 23:00:00,1990-05-05 02:00:00
