,start,end
intensification,2010-12-22 11:00:00,2010-12-23 04:00:00
mature,2010-12-23 05:00:00,2010-12-23 09:00:00
decay,2010-12-23 10:00:00,2010-12-24 04:00:00
intensification 2,2010-12-24 05:00:00,2010-12-25 04:00:00
mature 2,2010-12-25 05:00:00,2010-12-25 11:00:00
decay 2,2010-12-25 12:00:00,2010-12-26 09:00:00
residual,2010-12-26 10:00:00,2010-12-26 12:00:00
