,start,end
decay,1993-06-24 01:00:00,1993-06-24 17:00:00
intensification,1993-06-24 18:00:00,1993-06-26 10:00:00
mature,1993-06-26 11:00:00,1993-06-26 18:00:00
decay 2,1993-06-26 19:00:00,1993-06-27 10:00:00
