,start,end
incipient,1987-07-19 18:00:00,1987-07-20 10:00:00
intensification,1987-07-20 11:00:00,1987-07-22 12:00:00
mature,1987-07-22 13:00:00,1987-07-23 08:00:00
decay,1987-07-23 09:00:00,1987-07-26 09:00:00
