,start,end
incipient,2018-05-26 02:00:00,2018-05-26 04:00:00
intensification,2018-05-26 05:00:00,2018-05-28 10:00:00
mature,2018-05-28 11:00:00,2018-05-28 23:00:00
decay,2018-05-29 00:00:00,2018-05-30 07:00:00
