,start,end
decay,2020-01-06 12:00:00,2020-01-07 02:00:00
intensification,2020-01-07 03:00:00,2020-01-08 09:00:00
mature,2020-01-08 10:00:00,2020-01-08 18:00:00
decay 2,2020-01-08 19:00:00,2020-01-09 22:00:00
