,start,end
incipient,1983-02-24 11:00:00,1983-02-24 12:00:00
intensification,1983-02-24 13:00:00,1983-02-25 00:00:00
mature,1983-02-25 01:00:00,1983-02-25 08:00:00
decay,1983-02-25 09:00:00,1983-02-26 21:00:00
