,start,end
incipient,2001-07-27 10:00:00,2001-07-27 11:00:00
intensification,2001-07-27 12:00:00,2001-07-28 09:00:00
mature,2001-07-28 10:00:00,2001-07-28 23:00:00
decay,2001-07-29 00:00:00,2001-07-31 23:00:00
