,start,end
incipient,2020-11-28 04:00:00,2020-11-28 16:00:00
intensification,2020-11-28 17:00:00,2020-11-30 02:00:00
mature,2020-11-30 03:00:00,2020-11-30 13:00:00
decay,2020-11-30 14:00:00,2020-12-01 21:00:00
