,start,end
intensification,2015-08-31 16:00:00,2015-09-01 00:00:00
mature,2015-09-01 01:00:00,2015-09-01 06:00:00
decay,2015-09-01 07:00:00,2015-09-02 11:00:00
intensification 2,2015-09-02 12:00:00,2015-09-03 08:00:00
mature 2,2015-09-03 09:00:00,2015-09-03 13:00:00
decay 2,2015-09-03 14:00:00,2015-09-03 21:00:00
