,start,end
decay,2015-08-22 12:00:00,2015-08-23 08:00:00
intensification,2015-08-23 09:00:00,2015-08-25 22:00:00
mature,2015-08-25 23:00:00,2015-08-26 15:00:00
decay 2,2015-08-26 16:00:00,2015-08-29 03:00:00
