,start,end
intensification,2001-04-27 16:00:00,2001-04-28 03:00:00
mature,2001-04-28 04:00:00,2001-04-28 10:00:00
decay,2001-04-28 11:00:00,2001-04-30 02:00:00
residual,2001-04-30 03:00:00,2001-04-30 07:00:00
