,start,end
incipient,2010-02-13 21:00:00,2010-02-14 05:00:00
intensification,2010-02-14 06:00:00,2010-02-16 01:00:00
mature,2010-02-16 02:00:00,2010-02-16 20:00:00
decay,2010-02-16 21:00:00,2010-02-20 08:00:00
