,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RGe,RKz,RKe
incipient,0.16010701139187825,-0.9223864049672481,-1.6066822463751005,0.015056643715368108,2.627431429196079,-0.7743586005541224,-2.0437330615880347,1.4251721348206983,-0.9510336548224504,-0.07389556321589665,2.0551287911807563,1.0619686062932852,-1.9767153409892768,0.1357718547136302,2.409708917083033,1.3994678613480591,0.6024805218511741,1.0640386656462164,0.462404978939155,-0.8556470473710781,-2.7189607220493506,-0.7377483117206992,-0.8414108607517781,0.49808987429740464
intensification,-0.037262551298848146,1.35148405555371,1.635333675154158,-2.034213351204447,0.11230602892611927,-0.8729392557127507,-0.9741170394717059,-0.7797524326363755,-1.1843345669639862,-2.212866770576383,-0.2571334265391125,-0.4437607244416264,0.455655468030699,-1.2631388785379876,0.5060188133352836,-0.6260285924259571,2.4944245664195104,1.1123884819735608,-1.3716192027029213,-0.7385750771663041,-0.38199831417032293,1.2568290060833738,0.4212763504775108,-1.053054841081107
mature,0.44660646234176843,2.4077122231609875,1.6037423939815842,0.00012077642614224515,-2.2906026232930587,2.494699013107992,-0.1083350927080361,-1.4725836677912552,-0.039063093177915245,2.3580015687594367,-0.09912831899012592,0.338677669440572,2.298054363470841,-1.6106055108914734,-0.11104949547880513,-1.3472160659201704,-1.6331243266058646,-1.995504219067615,0.18453949146339255,0.3137249912688175,2.8049080267780124,2.2850814617493374,-1.0790107088594973,-1.550643132795934
decay,-1.0414886185540737,-2.12462937879262,-1.1582362855491433,0.3956764504494344,-1.4909231527812916,-2.0443506967949783,0.324270068846158,1.921185006141828,3.0506201401968043,1.627969432811608,0.037376435512319665,2.586276100632479,-0.2831384787918668,3.0623391789725467,-0.2833711429428042,1.8357415478730512,-1.7358134707907655,-2.010963163959956,-0.9583888143716305,2.763938530231765,0.4666069944961118,1.1393890558902988,-0.1595474518915969,0.7333224992047707
intensification 2,2.5404152155196376,-0.7287369994608311,-1.3637928154100396,2.8557604603886593,0.43614000279912896,1.0629161855164668,-0.47041949427005025,1.1895248228394946,-1.7477067730766964,-0.9699788527809348,0.8554102111458705,-1.0956464727026627,-1.2422121646844895,0.19275366994705376,-2.115639289625626,1.2225688532927383,1.6787542532676736,2.215337208717561,3.2884469818346127,-2.009868703563133,0.266682262604593,-0.8178655826777682,-1.941143115575941,3.047285297227418
mature 2,0.08908689438558708,-0.7429541032563939,-0.263647015306421,0.5698084940499708,0.6925149504036334,1.018722095545288,2.495244171715848,-0.8397903016376741,0.3407272660706318,-0.16553131176372204,-1.5779239805027179,-1.3674583148625656,0.07850244220106366,-0.5052537977083779,-0.14700212973016819,-0.8875883532696344,-1.2635950582757371,-0.6165857050551896,-0.21582868579355685,-0.46895159686945687,-0.14562942386411043,-1.7777891041088443,1.314615961601428,-0.572711765602002
decay 2,-2.1574644137859496,0.7595106077623955,1.1532822935049618,-1.802209473825126,-0.08686663525061186,-0.8846887411078953,0.7770904474758203,-1.4437555617367186,0.5307906817736129,-0.5636985032341073,-1.013729711806991,-1.0800568643594801,0.6698537107630278,-0.011866516495392528,-0.2586656726409127,-1.5969452508980861,-0.14312648586599064,0.2312887317454234,-1.3895547493690499,0.9953789034693913,-0.2916088237949329,-1.3478965252157005,2.2852198249998765,-1.1022879312505502
