,Ck,Ca,Ke,Ge
intensification,-10.416871911736612,-2.496336408970898,1214276.7643728647,18.234269519428338
mature,14.385942297116758,0.480275117196061,683448.7792630555,1.7403669998988658
decay,-4.923479226841616,-0.2932297822246651,220373.0460513212,-0.1287380144484036
