,Ck,Ca,Ke,Ge
intensification,-10.41687191173661,-2.496336408970898,1214276.7643728647,18.234269519428334
mature,14.385942297116747,0.48027511719606375,683448.779263056,1.7403669998988711
decay,-4.9234792268416125,-0.2932297822246688,220373.046051321,-0.128738014448399
