,start,end
incipient,1983-03-01 00:00:00,1983-03-01 04:00:00
decay,1983-03-01 05:00:00,1983-03-02 08:00:00
intensification,1983-03-02 09:00:00,1983-03-03 18:00:00
mature,1983-03-03 19:00:00,1983-03-04 03:00:00
decay 2,1983-03-04 04:00:00,1983-03-05 06:00:00
