,start,end
incipient,1995-07-03 03:00:00,1995-07-03 06:00:00
intensification,1995-07-03 07:00:00,1995-07-03 16:00:00
mature,1995-07-03 17:00:00,1995-07-03 20:00:00
decay,1995-07-03 21:00:00,1995-07-04 10:00:00
