,start,end
incipient,1988-07-18 02:00:00,1988-07-18 13:00:00
intensification,1988-07-18 14:00:00,1988-07-19 19:00:00
mature,1988-07-19 20:00:00,1988-07-20 05:00:00
decay,1988-07-20 06:00:00,1988-07-21 09:00:00
