,start,end
incipient,2011-03-06 10:00:00,2011-03-06 18:00:00
decay,2011-03-06 19:00:00,2011-03-06 22:00:00
intensification,2011-03-06 23:00:00,2011-03-07 12:00:00
mature,2011-03-07 13:00:00,2011-03-07 15:00:00
decay 2,2011-03-07 16:00:00,2011-03-07 21:00:00
