,start,end
incipient,2013-09-03 22:00:00,2013-09-04 02:00:00
intensification,2013-09-04 03:00:00,2013-09-04 11:00:00
mature,2013-09-04 12:00:00,2013-09-04 16:00:00
decay,2013-09-04 17:00:00,2013-09-05 17:00:00
