,start,end
incipient,1992-11-08 22:00:00,1992-11-09 04:00:00
intensification,1992-11-09 05:00:00,1992-11-09 18:00:00
mature,1992-11-09 19:00:00,1992-11-09 22:00:00
decay,1992-11-09 23:00:00,1992-11-10 07:00:00
residual,1992-11-10 08:00:00,1992-11-10 08:00:00
