,start,end
intensification,2008-04-08 22:00:00,2008-04-09 13:00:00
mature,2008-04-09 14:00:00,2008-04-09 19:00:00
decay,2008-04-09 20:00:00,2008-04-10 17:00:00
intensification 2,2008-04-10 18:00:00,2008-04-11 23:00:00
mature 2,2008-04-12 00:00:00,2008-04-12 06:00:00
decay 2,2008-04-12 07:00:00,2008-04-13 03:00:00
