,start,end
incipient,2005-09-09 19:00:00,2005-09-10 03:00:00
intensification,2005-09-10 04:00:00,2005-09-11 02:00:00
mature,2005-09-11 03:00:00,2005-09-11 09:00:00
decay,2005-09-11 10:00:00,2005-09-12 21:00:00
