,start,end
incipient,2019-10-03 17:00:00,2019-10-03 21:00:00
intensification,2019-10-03 22:00:00,2019-10-04 10:00:00
mature,2019-10-04 11:00:00,2019-10-04 13:00:00
decay,2019-10-04 14:00:00,2019-10-04 18:00:00
residual,2019-10-04 19:00:00,2019-10-05 07:00:00
