,start,end
incipient,2019-02-21 00:00:00,2019-02-21 05:00:00
intensification,2019-02-21 06:00:00,2019-02-21 22:00:00
mature,2019-02-21 23:00:00,2019-02-22 04:00:00
decay,2019-02-22 05:00:00,2019-02-22 19:00:00
