,start,end
intensification,1995-04-01 00:00:00,1995-04-02 07:00:00
mature,1995-04-02 08:00:00,1995-04-02 18:00:00
decay,1995-04-02 19:00:00,1995-04-04 17:00:00
intensification 2,1995-04-04 18:00:00,1995-04-06 00:00:00
mature 2,1995-04-06 01:00:00,1995-04-06 10:00:00
decay 2,1995-04-06 11:00:00,1995-04-08 01:00:00
