,start,end
incipient,1993-08-18 19:00:00,1993-08-18 22:00:00
intensification,1993-08-18 23:00:00,1993-08-20 16:00:00
mature,1993-08-20 17:00:00,1993-08-21 00:00:00
decay,1993-08-21 01:00:00,1993-08-21 07:00:00
