,start,end
incipient,2009-06-24 06:00:00,2009-06-24 07:00:00
intensification,2009-06-24 08:00:00,2009-06-24 22:00:00
mature,2009-06-24 23:00:00,2009-06-25 07:00:00
decay,2009-06-25 08:00:00,2009-06-27 03:00:00
