,start,end
decay,2004-06-05 17:00:00,2004-06-06 15:00:00
intensification,2004-06-06 16:00:00,2004-06-07 10:00:00
mature,2004-06-07 11:00:00,2004-06-07 19:00:00
decay 2,2004-06-07 20:00:00,2004-06-09 19:00:00
