,start,end
incipient,1982-10-01 17:00:00,1982-10-02 05:00:00
intensification,1982-10-02 06:00:00,1982-10-04 07:00:00
mature,1982-10-04 08:00:00,1982-10-04 22:00:00
decay,1982-10-04 23:00:00,1982-10-06 09:00:00
