,start,end
incipient,2013-03-16 13:00:00,2013-03-16 16:00:00
intensification,2013-03-16 17:00:00,2013-03-17 00:00:00
mature,2013-03-17 01:00:00,2013-03-17 04:00:00
decay,2013-03-17 05:00:00,2013-03-17 18:00:00
