,start,end
incipient,2018-10-09 22:00:00,2018-10-10 00:00:00
intensification,2018-10-10 01:00:00,2018-10-11 08:00:00
mature,2018-10-11 09:00:00,2018-10-11 17:00:00
decay,2018-10-11 18:00:00,2018-10-13 00:00:00
intensification 2,2018-10-13 01:00:00,2018-10-14 15:00:00
mature 2,2018-10-14 16:00:00,2018-10-15 00:00:00
decay 2,2018-10-15 01:00:00,2018-10-16 04:00:00
