,start,end
incipient,1996-11-13 10:00:00,1996-11-13 12:00:00
intensification,1996-11-13 13:00:00,1996-11-13 23:00:00
mature,1996-11-14 00:00:00,1996-11-14 05:00:00
decay,1996-11-14 06:00:00,1996-11-15 06:00:00
