,start,end
incipient,2015-03-03 16:00:00,2015-03-03 19:00:00
intensification,2015-03-03 20:00:00,2015-03-04 05:00:00
mature,2015-03-04 06:00:00,2015-03-04 09:00:00
decay,2015-03-04 10:00:00,2015-03-04 21:00:00
residual,2015-03-04 22:00:00,2015-03-05 09:00:00
