,start,end
incipient,2013-09-25 05:00:00,2013-09-25 07:00:00
intensification,2013-09-25 08:00:00,2013-09-25 15:00:00
mature,2013-09-25 16:00:00,2013-09-25 18:00:00
decay,2013-09-25 19:00:00,2013-09-26 19:00:00
