,start,end
incipient,1983-06-16 03:00:00,1983-06-16 06:00:00
intensification,1983-06-16 07:00:00,1983-06-17 20:00:00
mature,1983-06-17 21:00:00,1983-06-18 05:00:00
decay,1983-06-18 06:00:00,1983-06-19 00:00:00
intensification 2,1983-06-19 01:00:00,1983-06-20 17:00:00
mature 2,1983-06-20 18:00:00,1983-06-21 05:00:00
decay 2,1983-06-21 06:00:00,1983-06-22 19:00:00
