,start,end
incipient,1997-04-02 00:00:00,1997-04-02 11:00:00
intensification,1997-04-02 12:00:00,1997-04-03 21:00:00
mature,1997-04-03 22:00:00,1997-04-04 07:00:00
decay,1997-04-04 08:00:00,1997-04-05 09:00:00
