,start,end
incipient,1993-07-27 04:00:00,1993-07-27 06:00:00
intensification,1993-07-27 07:00:00,1993-07-27 16:00:00
mature,1993-07-27 17:00:00,1993-07-27 18:00:00
decay,1993-07-27 19:00:00,1993-07-28 00:00:00
residual,1993-07-28 01:00:00,1993-07-28 09:00:00
