,start,end
incipient,2003-03-26 10:00:00,2003-03-27 08:00:00
intensification,2003-03-27 09:00:00,2003-03-29 15:00:00
mature,2003-03-29 16:00:00,2003-03-30 06:00:00
decay,2003-03-30 07:00:00,2003-03-31 23:00:00
