,start,end
incipient,1982-03-03 09:00:00,1982-03-03 17:00:00
intensification,1982-03-03 18:00:00,1982-03-05 19:00:00
mature,1982-03-05 20:00:00,1982-03-06 09:00:00
decay,1982-03-06 10:00:00,1982-03-07 23:00:00
