,start,end
incipient,1993-07-04 10:00:00,1993-07-05 18:00:00
decay,1993-07-05 19:00:00,1993-07-06 13:00:00
intensification,1993-07-06 14:00:00,1993-07-08 17:00:00
mature,1993-07-08 18:00:00,1993-07-09 09:00:00
decay 2,1993-07-09 10:00:00,1993-07-11 17:00:00
