,start,end
incipient,1992-09-26 21:00:00,1992-09-27 08:00:00
intensification,1992-09-27 09:00:00,1992-09-28 19:00:00
mature,1992-09-28 20:00:00,1992-09-29 06:00:00
decay,1992-09-29 07:00:00,1992-09-30 14:00:00
